,DBIdentifier,DBIdentifierType,NodeLabel,TaxId
0,SAMN02256399,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_Methylopila_sp._M107,1101190
0,NC_010336,N,Bacteria_Proteobacteria_Gammaproteobacteria_Thiotrichales_Francisellaceae_Francisella_philomiragia_subsp._philomiragia_ATCC_25017,484022
0,SAMN03994205,N,Bacteria_CP_BRC1_uncultured_SMTZ_51,1703761
0,NZ_ATVM00000000,N,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Marinococcus_halotolerans_DSM_16375,1122203
0,NC_012669,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Beutenbergiaceae_Beutenbergia_cavernae_DSM_12333,471853
0,SAMN04314432,N,Bacteria_WOR-1_RIFOXYB2_FULL_WOR_1_48_7,1802583
0,SAMN04314527,N,Bacteria_CPR_Parcubacteria_OD1_RIF6_RIFOXYC1_FULL_RIF6_37_11,1798555
0,NZ_AUGW00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillaceae_Oceanospirillum_maris_DSM_6286,1122617
0,SAMN04328290,N,Bacteria_Ignavibacteria_CG2_30_FULL_Ignavibacteria_36_16,1805221
0,SAMN02441064,N,Archaea_Aigarchaeota_candidate_division_pSL4_archaeon_SCGC_AAA471_B22_Combined_Assembly_pSL4_1__pSL4,1052825
0,NZ_AUCM00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Catellibacterium_nectariphilum_DSM_15620,1121271
0,SAMN04314002,N,Bacteria_Nitrospirae_RBG_13_Nitrospirae_43_8,1801705
0,NZ_JMTB00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Trabulsiella_guamensis_ATCC_49490,1005994
0,NZ_CM001488,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfobacterales_Desulfobacteraceae_Desulfobacter_postgatei_2ac9,879212
0,PRJNA142,N,Eukaryota_Amoebozoa_Archamoebae_Entamoebidae_Entamoeba_histolytica_HM_1IMSS,294381
0,SAMN00017405,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Peptococcaceae_Desulfonispora_thiosulfatigenes_GKNTAUT__DSM_11270,656914
0,NZ_ARBC00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Lamprocystis_purpurea_DSM_4197,765909
0,13723,J,Bacteria_Melainabacteria_Gastranaerophilales_YS2_Zagget_bin_1,0
0,NZ_ABIZ00000000,N,Bacteria_Chlamydiae_Verrucomicrobia_group_Verrucomicrobia_Verrucomicrobiae_Verrucomicrobiales_Verrucomicrobiaceae_Verrucomicrobium_spinosum_DSM_4136_unfinished_sequence,240016
0,SAMN04328266,N,Bacteria_GN02_CG2_30_FULL_Gracilibacteria_GN02_37_12,1805211
0,SAMN04314615,N,Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RifOxyC12_full_RIF_OD1_09_46_25,1798670
0,NZ_AGBG00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_Ectothiorhodospira_sp._PHS_1,519989
0,SAMN03176940,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Tannerella_forsythensis_ATCC_43037,28112
0,SAMN04315257,N,Bacteria_CPR_Parcubacteria_OD1_RIF22_RIFCSPLOWO2_01_FULL_RIF22_43_11,1802001
0,SAMN04315260,N,Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPLOWO2_01_FULL_RIF_OD1_09_43_27,1802726
0,SAMN04315271,N,Bacteria_CPR_Parcubacteria_OD1_Giovannonibacteria_RIFCSPLOWO2_01_FULL_OD1_Giovannonibacteria_46_13,1798352
0,SAMN00622971,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Intrasporangiaceae_Janibacter_sp._HTCC2649,313589
0,SAMN04328308,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Rhodoferax_CG2_30_FULL_Comamonadaceae_60_41,1805091
0,SAMN04315371,N,Bacteria_CPR_Parcubacteria_OD1_Kaiserbacteria_RIFCSPHIGHO2_02_FULL_OD1_Kaiserbacteria_54_11b,1798494
0,SAMN04316154,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFCSPHIGHO2_02_FULL_OD1_Magasanikbacteria_47_14,1798680
0,SAMN04315525,N,Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_RIFCSPHIGHO2_02_FULL_OD1_Uhrbacteria_57_19,1802391
0,SAMN02441559,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Xylella_fastidiosa_multiplex_ATCC_35871,1267006
0,NZ_JHYS00000000,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Simplicispira_psychrophila_DSM_11588,1123255
0,SAMN02440955,N,Bacteria_CP_KSB1_candidate_division_KSB1_bacterium_SCGC_AAA252_M08_SAK_001_72,1046963
0,SAMN04315344,N,Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_02_FULL_OD1_Yanofskybacteria_41_29,1802677
0,SAMN03994207,N,Bacteria_Unclassified_bacteria_uncultured_SMTZ_57,1703763
0,NC_015388,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Syntrophobacterales_Syntrophaceae_Desulfobacca_acetoxidans_DSM_11109,880072
0,NC_013740,N,Bacteria_Firmicutes_Negativicutes_Selenomonadales_Acidaminococcaceae_Acidaminococcus_fermentans_DSM_20731,591001
0,NZ_CP007446,N,Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Snodgrassella_alvi_wkB2,1196094
0,NZ_AGCL00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Yokenella_regensburgei_ATCC_43003,1002368
0,NC_015856,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Oxalobacteraceae_Collimonas_fungivorans_Ter331,1005048
0,NZ_CP004056,N,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Shigella_flexneri_2003036,1282357
0,NZ_JHYO00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylocystaceae_Terasakiella_pusilla_DSM_6293,1123355
0,PRJEB6121,N,Archaea_Euryarchaeota_Altiarchaeales_Altiarchaeum_hamiconexum,0
0,NC_003295,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Ralstonia_solanacearum_GMI1000,267608
0,NC_019753,N,Bacteria_Cyanobacteria_Oscillatoriales_Crinalium_epipsammum_PCC_9333,1173022
0,SAMN03319925,N,Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_47_21_part,1618843
0,NZ_CM001402,N,Bacteria_unclassified_Bacteria_Caldithrix_abyssi_LF13_DSM_13497,880073
0,NC_007681,N,Archaea_Euryarchaeota_Methanobacteria_Methanobacteriales_Methanobacteriaceae_Methanosphaera_stadtmanae_DSM_3091,339860
0,SAMN04315186,N,Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPLOWO2_01_FULL_OD1_Yanofskybacteria_49_25,1802701
0,NZ_AFBR00000000,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Prevotellaceae_Paraprevotella_xylaniphila_YIT_11841_P_xylaniphilaYIT11841_1.0_Cont168.1,762982
0,SAMN03319724,N,Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_GWF2_OD1_43_32,1618643
0,SAMN04314825,N,Bacteria_CPR_Parcubacteria_OD1_RIF21_RIFCSPHIGHO2_01_FULL_RIF21_49_22b,1802448
0,NC_018001,N,Archaea_Crenarchaeota_Thermoprotei_Desulfurococcales_Desulfurococcaceae_Desulfurococcus_fermentans_Z_1312_DSM_16532,768672
0,SAMN04314773,N,Bacteria_Acidobacteria_RIFCSPHIGHO2_01_FULL_Acidobacteria_67_28,1797175
0,SAMN04314141,N,Bacteria_Lentisphaerae_GWF2_Lentisphaerae_45_14,1798572
0,NC_014008,N,Bacteria_Chlamydiae_Verrucomicrobia_group_Verrucomicrobia_Opitutae_Puniceicoccales_Puniceicoccaceae_Coraliomargarita_akajimensis_DSM_45221,583355
0,SAMN02440937,N,Archaea_Aigarchaeota_candidate_division_pSL4_archaeon_SCGC_AAA471_F17_GBS_N_001_13,1052829
0,FP929056,N,Bacteria_Synergistetes_Synergistetes_sp._SGP1_draft_genome.,651822
0,NZ_AONI00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Thalassobacter_arenae_DSM_19593,1123360
0,SAMN00004572,N,Bacteria_Fusobacteria_Fusobacteriia_Fusobacteriales_Leptotrichiaceae_Leptotrichia_goodfellowii_F0264_contig00021,596323
0,PRJNA49289,N,Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_Eurotiomycetes_Eurotiomycetidae_Onygenales_Arthrodermataceae_Arthroderma_otae_CBS_113480,554155
0,SAMN04314577,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RIFOXYC2_FULL_OD1_Nomurabacteria_36_19,1801806
0,SAMN04314005,N,Bacteria_CPR_Parcubacteria_OD1_RBG_13_OD1_48_8,1797685
0,SAMN03319833,N,Bacteria_CPR_Parcubacteria_OD1_Moranbacteria,1618696
0,SAMEA3594197,N,Bacteria_Firmicutes_Bacilli_Lactobacillales_Aerococcaceae_Globicatella_sulfidifaciens_DSM_15739,0
0,NZ_AEDB00000000,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Acetivibrio_cellulolyticus_CD2_DSM_1870_ORNL_annotation,509191
0,NC_015735,N,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Candidatus_Moranella_endobia_PCIT,903503
0,13349,J,Bacteria_Melainabacteria_Gastranaerophilaceae_MH_37,0
0,SAMN03319634,N,Bacteria_CPR_CPR1_GWA2_CPR1_42_17,1618341
0,NC_014168,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Corynebacterineae_Segniliparaceae_Segniliparus_rotundus_DSM_44985,640132
0,PRJNA304354,N,Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Pezizomycotina_leotiomyceta_sordariomyceta_Sordariomycetes_Sordariomycetidae_Magnaporthales_Magnaporthaceae_Magnaporthe_grisea_70_15,0
0,SAMN04314954,N,Bacteria_CPR_Microgenomates_OP11_Woesebacteria_RIFCSPHIGHO2_01_FULL_OP11_Woesebacteria_41_10,1802500
0,NZ_ABXH00000000,N,Bacteria_Actinobacteria_Actinobacteria_Coriobacteridae_Coriobacteriales_Coriobacterineae_Coriobacteriaceae_Collinsella_intestinalis_DSM_13280,521003
0,SAMN02786990,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Luteibacter_sp._9145,1500892
0,SAMN04316139,N,Bacteria_Omnitrophica_WOR-2_RIFCSPHIGHO2_02_FULL_WOR_2_45_21,1801854
0,SAMN03994181,N,Bacteria_Proteobacteria_Betaproteobacteria_uncultured_SG8_41,1703391
0,SAMN03994180,N,Bacteria_Proteobacteria_Betaproteobacteria_uncultured_SG8_40,1703389
0,SAMN02440550,N,Bacteria_CPR_Microgenomates_OP11_Collierbacteria_Microgenomates_bacterium_SCGC_AAA011_I21_DUSEL_001_204,1104614
0,NZ_AJUA00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Methylobacteriaceae_Microvirga_sp._WSM3557,864069
0,NZ_JAGO00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Halomonadaceae_Carnimonas_nigrificans_ATCC_BAA_78,1336245
0,SAMN04313778,N,Bacteria_CPR_Parcubacteria_OD1_Giovannonibacteria_RIFCSPHIGHO2_02_OD1_Giovannonibacteria_43_16,1798331
0,NC_016048,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Oscillospiraceae_Oscillibacter_valericigenes_Sjm18_20,693746
0,SAMN02256461,N,Bacteria_Proteobacteria_Zetaproteobacteria_zeta_proteobacterium_SCGC_AB_137_C09,1131284
0,SAMN04328273,N,Bacteria_CPR_Parcubacteria_OD1_CG2_30_FULL_Parcubacteria_OD1_44_18,1805318
0,NC_002180,N,Bacteria_Chlamydiae_Verrucomicrobia_group_Chlamydiae_Chlamydiia_Chlamydiales_Chlamydiaceae_ChlamydiaChlamydophila_group_Chlamydophila_pneumoniae_AR39,0
0,SAMN02982919,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Comamonadaceae_Giesbergeria_anulus_ATCC_35958,180197
0,SAMN04328272,N,Bacteria_CPR_Parcubacteria_OD1_CG2_30_FULL_Parcubacteria_OD1_44_11,1805317
0,SAMN04314887,N,Bacteria_CPR_Parcubacteria_OD1_RIFCSPHIGHO2_01_FULL_OD1_40_30,1817736
0,NZ_AULP00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonadales_Alteromonadaceae_Melitea_salexigens_DSM_19753,1122224
0,NC_019675,N,Bacteria_Cyanobacteria_Chroococcales_Cyanobium_gracile_PCC_6307,292564
0,AWSN00000000,N,Bacteria_CPR_Parcubacteria_OD1_Nomurabacteria_RAAC4_OD1,1394712
0,SAMN04314828,N,Bacteria_CPR_Parcubacteria_OD1_RIF-OD1-9_RIFCSPHIGHO2_01_FULL_RIF_OD1_09_51_10,1802723
0,SAMN04315197,N,Bacteria_CPR_Parcubacteria_OD1_RIF17_RIFCSPLOWO2_01_FULL_RIF17_60_25,1802281
0,NZ_CP007067,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhizobiaceae_RhizobiumAgrobacterium_group_Rhizobium_leguminosarum_bv._trifolii_CB782,1033991
0,SAMN04314180,N,Bacteria_Ignavibacteria_GWA2_Ignavibacteriae_55_25,1798422
0,SAMN02841197,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospira_multipara_LB2003,1410661
0,SAMN04315133,N,Bacteria_CPR_Parcubacteria_OD1_RIF20_RIFCSPLOWO2_01_FULL_RIF20_33_13,1802210
0,NC_010943,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Stenotrophomonas_maltophilia_K279a,522373
0,SAMN02440512,N,Bacteria_Proteobacteria_Gammaproteobacteria_Oceanospirillales_Oceanospirillales_bacterium_SCGC_AAA298_N10,939745
0,SAMN02441621,N,Bacteria_CP_KSB1_candidate_division_KSB1_bacterium_SCGC_AAA252_O17_SAK_001_87,1046970
0,SAMN04315809,N,Bacteria_Acidobacteria_RIFCSPLOWO2_12_FULL_Acidobacteria_66_21,1797191
0,SAMN02469743,N,Bacteria_CPR_Saccharibacteria_TM7_candidate_division_TM7_genomosp._GTL1_unfinished_sequence,443342
0,NZ_ARMA00000000,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Peptostreptococcus_anaerobius_VPI_4330,1035196
0,SAMN02982928,N,Bacteria_Proteobacteria_Betaproteobacteria_Rhodocyclales_Rhodocyclaceae_Zoogloea_ramigera_ATCC_19544,350
0,8221,J,Archaea_Thaumarchaeota_unclassified_Thaumarchaeota_Marine_Group_I_Marine_Group_I_crenarchaeote_sp._SCGC_AAA288_I14,0
0,PRJNA78153,N,Eukaryota_Opisthokonta_Fungi_Dikarya_Ascomycota_saccharomyceta_Saccharomycotina_Saccharomycetes_Saccharomycetales_Saccharomycetaceae_Eremothecium_cymbalariae_DBVPG7215,931890
0,NZ_CAHC00000000,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiales_incertae_sedis_Clostridiales_Family_XI._Incertae_Sedis_Kallipyga_massiliensis_ph2,1118059
0,SAMN04314068,N,Bacteria_Nitrospirae_RBG_19FT_COMBO_Thermodesulfovibrio_42_12,1802373
0,NZ_AFGF00000000,N,Bacteria_Firmicutes_Negativicutes_Selenomonadales_Veillonellaceae_Acetonema_longum_DSM_6540_Contig00019,1009370
0,SAMN04313875,N,Bacteria_Nitrospirae_GWF2_Nitrospirae_44_13,1801702
0,6900,J,Bacteria_CPR_Saccharibacteria_TM7_Candidatus_Saccharibacteria_Candidatus_TM7_s7_Draft1_Illumina_assembly,0
0,NZ_ARFP00000000,N,Bacteria_Firmicutes_Bacilli_Lactobacillales_Carnobacteriaceae_Allofustis_seminis_DSM_15817,1120978
0,NC_012115,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Epsilonproteobacteria_Nautiliales_Nautiliaceae_Nautilia_profundicola_AmH,598659
0,NZ_AULN00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Xanthomonadales_Xanthomonadaceae_Luteimonas_mephitis_DSM_12574,1122183
0,NC_010571,N,Bacteria_Chlamydiae_Verrucomicrobia_group_Verrucomicrobia_Opitutae_Opitutales_Opitutaceae_Opitutus_terrae_PB90_1,452637
0,NZ_AFWV00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Thiocapsa_marina_5811_DSM_5653,768671
0,NZ_AAOF00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Ectothiorhodospiraceae_Nitrococcus_mobilis_Nb_231,314278
0,NZ_JQMM00000000,N,Bacteria_Proteobacteria_Gammaproteobacteria_unclassified_Gammaproteobacteria_Porticoccus_hydrocarbonoclasticus_MCTG13d,1415778
0,PRJNA19187,N,Eukaryota_Euglenozoa_Kinetoplastida_Trypanosomatidae_Leishmania_Leishmania_Leishmania_infantum_JPCM5_MCANES98LLM_877,435258
0,SAMN02471906,N,Bacteria_Atribacteria_OP9_Candidatus_Caldatribacterium_saccharofermentans_OP9_77CS,1262132
0,SAMN03319457,N,Bacteria_CPR_Berkelbacteria_ACD58_GWE1_Berkelbacteria_39_12_complete,1618337
0,SAMN04314109,N,Bacteria_Omnitrophica_WOR-2_GWA2_WOR_2_47_8,1801840
0,SAMN04315775,N,Bacteria_Omnitrophica_WOR-2_RIFCSPLOWO2_12_FULL_WOR_2_51_24,1801869
0,SAMN04314270,N,Bacteria_CP_RIF3_RBG_16_RIF3_38_11,1817880
0,PRJNA285384,N,Eukaryota_Archaeplastida_Viridiplantae_Streptophyta_Streptophytina_Embryophyta_Tracheophyta_Euphyllophyta_Spermatophyta_Magnoliophyta_Liliopsida_commelinids_Poales_Poaceae_BEP_clade_Ehrhartoideae_Oryzeae_Oryza_sativa,0
0,14061,J,Archaea_Thaumarchaeota_unclassified_Thaumarchaeota_Marine_Group_I_Marine_Group_I_thaumarchaeote_sp._SCGC_AAA288_N23,0
0,SAMN03319841,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_GWA2_OD1_45_39_plus,1619041
0,SAMN03319823,N,Bacteria_CPR_Parcubacteria_OD1_Jorgensenbacteria_GWA2_OD1_45_13,1618662
0,SAMN04314782,N,Bacteria_CPR_Microgenomates_OP11_Levybacteria_RIFCSPHIGHO2_01_FULL_OP11_Levybacteria_41_15,1798598
0,NC_019940,N,Bacteria_Proteobacteria_Gammaproteobacteria_Chromatiales_Chromatiaceae_Thioflavicoccus_mobilis_8321,765912
0,SAMN04315051,N,Bacteria_CPR_Parcubacteria_OD1_RIF4_RIFCSPLOWO2_01_FULL_RIF4_48_11,1798543
0,NZ_ATZZ00000000,N,Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Burkholderiaceae_Chitinimonas_koreensis_DSM_17726,1121278
0,SAMN03319340,N,Bacteria_CPR_Microgenomates_OP11_Roizmanbacteria_GWA2_OP11_nov_36_23,1618480
0,SAMN04314225,N,Bacteria_Melainabacteria_GWF2_Melainabacteria_32_7,1801605
0,SAMN02199042,N,Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Tatumella_ptyseos_ATCC_33301,1005995
0,NZ_AMEY00000000,N,Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerostipes_hadrus_comb._nov._VPI_82_52_DSM_3319,649757
0,SAMN04316251,N,Archaea_DPANN_Pacearchaeota_RBG_16_Pacearchaeota_35_8,1801882
0,SAMN00165489,N,Eukaryota_Alveolata_Dinophyceae_Oxyrrhinaceae_Oxyrrhis_marina,2969
0,SAMN04314348,N,Bacteria_CPR_Parcubacteria_OD1_Falkowbacteria_RIFOXYA2_FULL_OD1_Falkowbacteria_47_19,1797994
0,NC_011027,N,Bacteria_Bacteroidetes_Chlorobi_group_Chlorobi_Chlorobia_Chlorobiales_Chlorobiaceae_Chlorobaculum_parvum_NCIB_8327,517417
0,SAMN04314093,N,Bacteria_OP3X_RBG_13_OP3X_46_9,1801818
0,SAMN04315265,N,Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPLOWO2_01_FULL_OD1_Yanofskybacteria_44_88,1802698
0,SAMN03319912,N,Bacteria_CPR_Parcubacteria_OD1_GWA2_OD1_47_12,1618841
0,NC_002967,N,Bacteria_Spirochaetes_Spirochaetia_Spirochaetales_Spirochaetaceae_Treponema_denticola_ATCC_35405,243275
0,SAMN04314006,N,Bacteria_WOR-3_RBG_13_WOR_3_43_14,1802590
0,SAMN02910357,N,Bacteria_Proteobacteria_Gammaproteobacteria_Aeromonadales_Succinivibrionaceae_Succinivibrio_dextrinosolvens_ACV_10,83771
0,EKD33325-EKD33564,N,Bacteria_CPR_Parcubacteria_OD1_Uhrbacteria_ACD76,0
0,NZ_AAPJ00000000,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Aurantimonadaceae_Aurantimonas_manganoxydans_SI85_9A1,287752
0,NC_015160,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Odoribacter_splanchnicus_DSM_20712,709991
0,SAMN04328181,N,Bacteria_CPR_Parcubacteria_OD1_CG1_02_FULL_Parcubacteria_OD1_37_13,1805302
0,SAMN04314048,N,Bacteria_Zixibacteria_RBG_16_Zixibacteria_50_21,1802786
0,NC_014729,N,Archaea_Euryarchaeota_Halobacteria_Halobacteriales_Halobacteriaceae_Halogeometricum_borinquense_DSM_11551_chromosome,469382
0,NC_009776,N,Archaea_Crenarchaeota_Thermoprotei_Desulfurococcales_Desulfurococcaceae_Ignicoccus_hospitalis_KIN4I,453591
0,PRJDA20217,N,Eukaryota_Opisthokonta_Metazoa_Eumetazoa_Bilateria_Coelomata_Protostomia_Ecdysozoa_Panarthropoda_Arthropoda_Mandibulata_Pancrustacea_Hexapoda_Insecta_Dicondylia_Bombyx_mori_Dazao,7091
0,NZ_CP007051,N,Bacteria_Proteobacteria_deltaepsilon_subdivisions_Deltaproteobacteria_Desulfurellales_Desulfurellaceae_Desulfurella_acetivorans_A63_DSM_5264,694431
0,SAMN04314010,N,Bacteria_Chloroflexi_RBG_13_Chloroflexi_51_18,1797624
0,NZ_AEOP00000000,N,Bacteria_Firmicutes_Bacilli_Lactobacillales_Leuconostocaceae_Fructobacillus_fructosus_KCTC_3544_contig00014,930946
0,SAMN04313868,N,Bacteria_Lentisphaerae_GWF2_Lentisphaerae_38_69,1798570
0,NC_009719,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rhizobiales_Phyllobacteriaceae_Parvibaculum_lavamentivorans_DS_1,402881
0,SAMN04490367,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Microbacteriaceae_Curtobacterium_sp._9128,1793722
0,NC_019695,N,Bacteria_Cyanobacteria_Pleurocapsales_Chroococcidiopsis_thermalis_PCC_7203,251229
0,PRJNA262208,N,Bacteria_Proteobacteria_Betaproteobacteria_Neisseriales_Neisseriaceae_Formivibrio_citricus_DSM_6150,1121905
0,SAMN04314784,N,Bacteria_CPR_Microgenomates_OP11_Daviesbacteria_RIFCSPHIGHO2_01_FULL_OP11_Daviesbacteria_44_29,1797767
0,SAMN04315359,N,Bacteria_CPR_Parcubacteria_OD1_RIF16_RIFCSPHIGHO2_02_FULL_RIF16_46_13,1802312
0,SAMN04314742,N,Bacteria_CPR_Parcubacteria_OD1_RIFOXYD1_FULL_OD1_46_19,1802439
0,SAMN03319327,N,Bacteria_CPR_Parcubacteria_OD1_GWA1_OD1_36_12,1618782
0,SAMN04314445,N,Bacteria_CP_RIF7_RIFOXYB2_FULL_RIF7_49_35,1817887
0,SAMN04315400,N,Bacteria_OP3X_RIFCSPHIGHO2_02_FULL_OP3X_51_18,1801823
0,NC_013169,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Micrococcineae_Dermacoccaceae_Kytococcus_sedentarius_DSM_20547,478801
0,SAMN03994153,N,Bacteria_CP_RIF28_uncultured_DG_63,1703781
0,SAMN04328192,N,Bacteria_CPR_Parcubacteria_OD1_CG1_02_FULL_Parcubacteria_OD1_41_26,1805308
0,NZ_AMPQ00000000,N,Bacteria_Firmicutes_Bacilli_Bacillales_Bacillaceae_Salimicrobium_sp._MJ3,1230341
0,CP006932,N,Bacteria_Tenericutes_Mollicutes_Mycoplasmatales_Mycoplasmataceae_Candidatus_Hepatoplasma_crinochetorum_Av,1427984
0,SAMN04314382,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_RIFOXYA2_FULL_OD1_Magasanikbacteria_44_8,1798696
0,NC_007798,N,Bacteria_Proteobacteria_Alphaproteobacteria_Rickettsiales_Anaplasmataceae_Neorickettsia_sennetsu_Miyayama,222891
0,SAMN04315616,N,Bacteria_CPR_Parcubacteria_OD1_Wolfebacteria_RIFCSPHIGHO2_12_FULL_OD1_Wolfebacteria_48_16,1798405
0,SAMN04315172,N,Bacteria_CPR_Parcubacteria_OD1_Giovannonibacteria_RIFCSPLOWO2_01_FULL_OD1_Giovannonibacteria_45_140,1798350
0,SAMN03319900,N,Bacteria_CPR_WWE3_GWA2_WWE3_46_9,1619111
0,SAMN04328193,N,Bacteria_CPR_Parcubacteria_OD1_Magasanikbacteria_CG1_02_FULL_Magasanikbacteria_OD1_41_34,1805239
0,NC_020830,N,Bacteria_Bacteroidetes_Chlorobi_group_Bacteroidetes_Flavobacteriia_Flavobacteriales_Flavobacteriaceae_Polaribacter_sp._MED152,313598
0,SAMN04328196,N,Bacteria_CPR_Berkelbacteria_CG1_02_FULL_Berkelbacteria_42_45,1805036
0,SAMN02746019,N,Bacteria_Chloroflexi_Thermoflexia_Thermoflexales_Thermoflexaceae_Bacterium_sp._JAD2_Draft_Genome,877466
0,NZ_LN614830,N,Bacteria_Proteobacteria_Gammaproteobacteria_Legionellales_Legionellaceae_Legionella_micdadei_ATCC_33218,451
0,SAMN04316134,N,Bacteria_CPR_Parcubacteria_OD1_Yanofskybacteria_RIFCSPHIGHO2_02_FULL_OD1_Yanofskybacteria_41_11,1802675
0,SAMN04313718,N,Bacteria_CPR_Microgenomates_OP11_Woesebacteria_RBG_16_OP11_Woesebacteria_42_24,1802485
0,NC_022116,N,Bacteria_Actinobacteria_Actinobacteria_Actinobacteridae_Actinomycetales_Pseudonocardineae_Pseudonocardiaceae_Amycolatopsis_mediterranei_RB,1221524
0,NC_014006,N,Bacteria_Proteobacteria_Alphaproteobacteria_Sphingomonadales_Sphingomonadaceae_Sphingobium_japonicum_UT26S_1,452662
